scope,individual,transition_id,transition_weight,parameter,gdis,potential
cf_extension,18489,T3_CF,0.0,0.39761314999999997,0.7334293636343229,1.2578554252929226
cf_extension,18489,T3_CF,0.18,0.0093122065,0.00477317730799983,0.00602633250347172
cf_extension,18489,T3_CF,0.18,0.011328037999999999,0.2369470111916953,0.2693209312102515
cf_extension,18489,T3_CF,0.18,0.01302681,0.3827764481303229,0.47763993190249104
cf_extension,18489,T3_CF,0.18,0.0143263495,0.460411552077714,0.6165942444440835
cf_extension,18489,T3_CF,0.18,0.015519297,0.4880023869876995,0.6806845173193123
cf_extension,18489,T3_CF,0.18,0.0168322035,0.4853197259508518,0.6607890257764081
cf_extension,18489,T3_CF,0.18,0.017914324000000002,0.4715253400614605,0.6201246684327375
cf_extension,18489,T3_CF,0.18,0.018963782,0.4631974169179791,0.600950134624144
cf_extension,18489,T3_CF,0.18,0.020058662499999998,0.47350681584291476,0.6198821429742536
cf_extension,18489,T3_CF,0.18,0.021111653,0.5053199216846144,0.6863672106006072
cf_extension,18489,T3_CF,0.18,0.022325962,0.5491829670846697,0.7975567044289085
cf_extension,18489,T3_CF,0.18,0.023459155500000002,0.593682726498453,0.9309320387962077
cf_extension,18489,T3_CF,0.18,0.0243989695,0.6293152854024344,1.0196745838171153
cf_extension,18489,T3_CF,0.18,0.025694407,0.6507104104351562,1.057105878319006
cf_extension,18489,T3_CF,0.18,0.027024850500000003,0.6590321058285323,1.0702434842216426
cf_extension,18489,T3_CF,0.18,0.0284677495,0.6599562899232734,1.0701867274287478
cf_extension,18489,T3_CF,0.18,0.030000875,0.6604658623717217,1.0712475815812343
cf_extension,18489,T3_CF,0.18,0.031603558000000004,0.6628751145752344,1.0859153547486429
cf_extension,18489,T3_CF,0.18,0.032827143,0.6674263622272074,1.103599623383756
cf_extension,18489,T3_CF,0.18,0.034369566500000004,0.6740204205389086,1.1226843299491416
cf_extension,18489,T3_CF,0.18,0.0358856165,0.6821547209874568,1.14488928573167
cf_extension,18489,T3_CF,0.18,0.037017264,0.691651939048859,1.1761896860397307
cf_extension,18489,T3_CF,0.18,0.0385723355,0.7036111706385559,1.214010666206839
cf_extension,18489,T3_CF,0.18,0.040326014,0.7183720522871981,1.2624517870015979
cf_extension,18489,T3_CF,0.18,0.0418761535,0.735051678577908,1.3225944353895664
cf_extension,18489,T3_CF,0.18,0.0432921105,0.7520985496255228,1.394926795295069
cf_extension,18489,T3_CF,0.18,0.04513121,0.7674914908539197,1.464017732010617
cf_extension,18489,T3_CF,0.18,0.046949789,0.7786068638520605,1.5139357569748553
cf_extension,18489,T3_CF,0.18,0.0497425255,0.783575405019073,1.5403623441743268
cf_extension,18489,T3_CF,0.18,0.0530543255,0.7820681807996501,1.532859403208852
cf_extension,18489,T3_CF,0.18,0.060854992,0.7757889608350466,1.4969402120675255
cf_extension,18489,T3_CF,0.18,0.07096665299999999,0.7674957883176254,1.4528487701220865
cf_extension,18489,T3_CF,0.18,0.08510867999999999,0.7595793362618213,1.4171393753815482
cf_extension,18489,T3_CF,0.18,0.11337672,0.7542608194567235,1.3985279243234807
cf_extension,18489,T3_CF,0.18,0.167147585,0.7525134435504647,1.3968475217897192
cf_extension,18489,T3_CF,0.18,0.20183552,0.7542208945032265,1.403091322117911
cf_extension,18489,T3_CF,0.18,0.22430557,0.758578333907717,1.4207897684045088
cf_extension,18489,T3_CF,0.18,0.240892615,0.7649530280027179,1.4464684980266218
cf_extension,18489,T3_CF,0.18,0.25259418499999997,0.7725334554065563,1.4800483266603617
cf_extension,18489,T3_CF,0.18,0.26397637500000004,0.780557993840504,1.5162012383482093
cf_extension,18489,T3_CF,0.18,0.2719585,0.7880108049452392,1.5552603969314658
cf_extension,18489,T3_CF,0.18,0.28112985,0.7940678490697634,1.5836655076775317
cf_extension,18489,T3_CF,0.18,0.28750427,0.7982069919151072,1.6033224552462453
cf_extension,18489,T3_CF,0.18,0.29457911999999997,0.800707695418019,1.6153362440393098
cf_extension,18489,T3_CF,0.18,0.29996205,0.8022315718198456,1.6196775271406
cf_extension,18489,T3_CF,0.18,0.30501105,0.804020533899213,1.6246846790168545
