library.barcode,Assigned_cluster,Pseudotime_value,Pseudotime_branch,Differentiation,CellDay
stg5diff2_S5d0_b2.bcBZXM,prog_nkx61,0.0650393184796854,0,2,0
stg5diff2_S5d0_b2.bcABUI,prog_nkx61,0.032378782948259,1,2,0
stg5diff2_S5d0_b2.bcAJEA,prog_nkx61,0.0474292222583794,1,2,0
stg5diff2_S5d0_b2.bcGKKB,prog_nkx61,0.0232671656361861,1,2,0
stg5diff2_S5d0_b2.bcDMDH,prog_nkx61,0.0751708428246013,1,2,0
stg5diff2_S5d0_b2.bcCFOD,prog_nkx61,0.0362057667103538,0,2,0
stg5diff2_S5d0_b2.bcAPIA,prog_nkx61,0.0860091743119266,0,2,0
stg5diff2_S5d0_b2.bcFMJP,prog_nkx61,0.0189554181581516,1,2,0
stg5diff2_S5d0_b2.bcIAXJ,prog_nkx61,0.0636999674585096,1,2,0
stg5diff2_S5d0_b2.bcCHZY,prog_nkx61,0.0631553079947575,0,2,0
stg5diff2_S5d0_b2.bcHQWA,prog_nkx61,0.0086828309305373,0,2,0
stg5diff2_S5d0_b2.bcFDDZ,prog_nkx61,0.0112268141880898,1,2,0
stg5diff2_S5d0_b2.bcGAHC,prog_nkx61,0.0726572739187418,0,2,0
stg5diff2_S5d0_b2.bcFPKN,prog_nkx61,0.0163007863695937,0,2,0
stg5diff2_S5d1_b2.bcGEVJ,prog_nkx61,0.1012040351448096,1,2,1
stg5diff2_S5d1_b2.bcFBGF,neurog3_early,0.1592092417832736,1,2,1
stg5diff2_S5d1_b2.bcABZO,neurog3_mid,0.3056459485844451,1,2,1
stg5diff2_S5d1_b2.bcFYZO,neurog3_early,0.2184347543117474,1,2,1
stg5diff2_S5d1_b2.bcCDXS,prog_nkx61,0.1393589326391148,1,2,1
stg5diff2_S5d1_b2.bcEIKA,prog_nkx61,0.128132118451025,1,2,1
stg5diff2_S5d1_b2.bcAKMW,prog_nkx61,0.1386795543905635,0,2,1
stg5diff2_S5d1_b2.bcHVWG,prog_nkx61,0.0803571428571428,0,2,1
stg5diff2_S5d1_b2.bcGQGJ,neurog3_early,0.1625163826998689,0,2,1
stg5diff2_S5d1_b2.bcBEFS,prog_nkx61,0.1243446920052424,0,2,1
stg5diff2_S5d1_b2.bcHGQH,prog_nkx61,0.1399284087211194,1,2,1
stg5diff2_S5d1_b2.bcCVDA,neurog3_early,0.1555537352555701,0,2,1
stg5diff2_S5d1_b2.bcEOUQ,prog_nkx61,0.1043577981651376,0,2,1
stg5diff2_S5d1_b2.bcCVJK,prog_nkx61,0.1374877969410999,1,2,1
stg5diff2_S5d1_b2.bcEAOR,neurog3_early,0.1816628701594533,1,2,1
stg5diff2_S5d1_b2.bcGEBF,prog_nkx61,0.1037260006508298,1,2,1
stg5diff2_S5d1_b2.bcCNRB,neurog3_early,0.1459698558322411,0,2,1
stg5diff2_S5d1_b2.bcHQJS,prog_nkx61,0.1158256880733945,0,2,1
stg5diff2_S5d1_b2.bcBKNQ,neurog3_early,0.1834043250327654,0,2,1
stg5diff2_S5d1_b2.bcHFOX,prog_nkx61,0.141218872870249,0,2,1
stg5diff2_S5d1_b2.bcGIAE,prog_nkx61,0.0869102228047182,0,2,1
stg5diff2_S5d1_b2.bcDCGX,prog_nkx61,0.1116986657988935,1,2,1
stg5diff2_S5d1_b2.bcEVDG,neurog3_early,0.2186271297509829,0,2,1
stg5diff2_S5d1_b2.bcGXRT,neurog3_early,0.1934591604295476,1,2,1
stg5diff2_S5d1_b2.bcDCLC,prog_nkx61,0.0866644823066841,0,2,1
stg5diff2_S5d1_b2.bcGTEU,neurog3_early,0.1440858453473132,0,2,1
stg5diff2_S5d1_b2.bcGNIY,neurog3_early,0.1806052717214448,1,2,1
stg5diff2_S5d1_b2.bcHBIJ,prog_nkx61,0.1163358281809306,1,2,1
stg5diff2_S5d1_b2.bcEXRK,prog_nkx61,0.0879433778067035,1,2,1
stg5diff2_S5d1_b2.bcFRUO,neurog3_early,0.1519687601692157,1,2,1
stg5diff2_S5d1_b2.bcBLSC,neurog3_mid,0.2215760157273918,0,2,1
stg5diff2_S5d1_b2.bcCCDT,neurog3_early,0.1869508623494956,1,2,1
stg5diff2_S5d1_b2.bcESQL,prog_nkx61,0.1014908256880734,0,2,1
stg5diff2_S5d1_b2.bcFMQM,prog_nkx61,0.100634559062805,1,2,1
stg5diff2_S5d1_b2.bcDRNX,prog_nkx61,0.0894495412844036,0,2,1
stg5diff2_S5d1_b2.bcGTEZ,neurog3_early,0.1843475431174747,1,2,1
stg5diff2_S5d1_b2.bcEEDP,prog_nkx61,0.0914973787680209,0,2,1
stg5diff2_S5d1_b2.bcEYSN,neurog3_mid,0.2821920052424639,0,2,1
stg5diff2_S5d1_b2.bcDNHT,neurog3_early,0.1585584119752684,1,2,1
stg5diff2_S5d1_b2.bcICBY,neurog3_early,0.2091604295476732,1,2,1
stg5diff2_S5d1_b2.bcBSXF,neurog3_early,0.1740661861074705,0,2,1
stg5diff2_S5d1_b2.bcEWDM,neurog3_early,0.1938073394495413,0,2,1
stg5diff2_S5d1_b2.bcEHVE,prog_nkx61,0.0890399737876802,0,2,1
stg5diff2_S5d1_b2.bcERIA,prog_nkx61,0.1064106736088512,1,2,1
stg5diff2_S5d1_b2.bcAPRK,neurog3_early,0.1889847054995118,1,2,1
stg5diff2_S5d1_b2.bcDLFG,neurog3_early,0.1940286365115522,1,2,1
stg5diff2_S5d1_b2.bcHJOS,neurog3_early,0.1795543905635648,0,2,1
stg5diff2_S5d1_b2.bcENZT,neurog3_early,0.2069954128440367,0,2,1
stg5diff2_S5d1_b2.bcGOLE,neurog3_mid,0.2041284403669724,0,2,1
stg5diff2_S5d1_b2.bcHNSD,neurog3_early,0.1772608125819135,0,2,1
stg5diff2_S5d1_b2.bcDJTX,prog_nkx61,0.0936381386267491,1,2,1
stg5diff2_S5d1_b2.bcCNHX,prog_nkx61,0.1115359583468922,1,2,1
stg5diff2_S5d1_b2.bcFVZP,neurog3_mid,0.2365661861074705,0,2,1
stg5diff2_S5d1_b2.bcFUXD,neurog3_early,0.1575821672632606,1,2,1
stg5diff2_S5d1_b2.bcFZCV,prog_nkx61,0.1307339449541284,0,2,1
stg5diff2_S5d1_b2.bcASOM,neurog3_mid,0.1709534731323722,0,2,1
stg5diff2_S5d1_b2.bcFGJC,prog_nkx61,0.1382199804751057,1,2,1
stg5diff2_S5d2_b2.bcAXDB,neurog3_early,0.1678327367393426,1,2,2
stg5diff2_S5d2_b2.bcAAUR,neurog3_late,0.3610478359908883,1,2,2
stg5diff2_S5d2_b2.bcCNJX,neurog3_early,0.1067360885128538,1,2,2
stg5diff2_S5d2_b2.bcEXNT,neurog3_early,0.1533420707732634,0,2,2
stg5diff2_S5d2_b2.bcEGQB,neurog3_early,0.1674311926605504,0,2,2
stg5diff2_S5d2_b2.bcHZPR,neurog3_mid,0.3120728929384966,1,2,2
stg5diff2_S5d2_b2.bcCRZB,neurog3_mid,0.2991480996068152,0,2,2
stg5diff2_S5d2_b2.bcCDOV,neurog3_mid,0.3432313699967458,1,2,2
stg5diff2_S5d2_b2.bcIICG,neurog3_mid,0.1893020969855832,0,2,2
stg5diff2_S5d2_b2.bcATRV,neurog3_mid,0.3479685452162516,0,2,2
stg5diff2_S5d2_b2.bcBLEK,neurog3_mid,0.2623689384010484,0,2,2
stg5diff2_S5d2_b2.bcCGUO,neurog3_mid,0.2971002621231979,0,2,2
stg5diff2_S5d2_b2.bcHEGZ,neurog3_mid,0.2132208387942332,0,2,2
stg5diff2_S5d2_b2.bcFKOB,neurog3_late,0.2560615989515072,0,2,2
stg5diff2_S5d2_b2.bcHFKW,neurog3_mid,0.2173984272608125,0,2,2
stg5diff2_S5d2_b2.bcBMGC,neurog3_late,0.3694298820445609,0,2,2
stg5diff2_S5d2_b2.bcIGTU,neurog3_mid,0.3509599739668076,1,2,2
stg5diff2_S5d2_b2.bcIEEH,neurog3_mid,0.2884993446920052,0,2,2
stg5diff2_S5d2_b2.bcFSWH,neurog3_mid,0.2757891311422063,1,2,2
stg5diff2_S5d2_b2.bcFHAO,neurog3_mid,0.2528473804100228,1,2,2
stg5diff2_S5d2_b2.bcAERD,neurog3_mid,0.3260157273918742,0,2,2
stg5diff2_S5d2_b2.bcBIJA,neurog3_mid,0.3097136348844777,1,2,2
stg5diff2_S5d2_b2.bcETDG,neurog3_mid,0.2150229357798165,0,2,2
stg5diff2_S5d2_b2.bcDCHT,sc_ec,0.5593419506462984,0,2,2
stg5diff2_S5d2_b2.bcEUEI,neurog3_mid,0.2505733944954128,0,2,2
stg5diff2_S5d2_b2.bcDGYE,neurog3_late,0.3808158584534731,0,2,2
stg5diff2_S5d2_b2.bcBJGK,neurog3_mid,0.282134721770257,1,2,2
stg5diff2_S5d2_b2.bcDYRN,neurog3_mid,0.2924666449723397,1,2,2
stg5diff2_S5d2_b2.bcIEVP,neurog3_mid,0.3133745525545069,1,2,2
stg5diff2_S5d2_b2.bcBOJP,prog_nkx61,0.104521625163827,0,2,2
stg5diff2_S5d2_b2.bcGNMP,sc_ec,0.5500881316098707,0,2,2
stg5diff2_S5d2_b2.bcFGPN,neurog3_mid,0.2882536041939711,0,2,2
stg5diff2_S5d2_b2.bcEGYC,neurog3_mid,0.2598438008460788,1,2,2
stg5diff2_S5d2_b2.bcGKQG,neurog3_mid,0.2670842824601366,1,2,2
stg5diff2_S5d2_b2.bcCVOY,neurog3_mid,0.2720347313237221,0,2,2
stg5diff2_S5d2_b2.bcAQYE,neurog3_mid,0.2003604193971166,0,2,2
stg5diff2_S5d2_b2.bcFPAJ,neurog3_mid,0.2518020969855832,0,2,2
stg5diff2_S5d2_b2.bcDYCN,prog_nkx61,0.1163171690694626,0,2,2
stg5diff2_S5d2_b2.bcAGWS,neurog3_early,0.171005532053368,1,2,2
stg5diff2_S5d2_b2.bcCKIC,neurog3_early,0.1634396355353075,1,2,2
stg5diff2_S5d2_b2.bcCESG,neurog3_mid,0.2665465268676278,0,2,2
stg5diff2_S5d2_b2.bcAOHI,neurog3_early,0.1689875491480996,0,2,2
stg5diff2_S5d2_b2.bcCRCY,neurog3_mid,0.2785058977719528,0,2,2
stg5diff2_S5d2_b2.bcFANL,sc_ec,0.7542596944770859,0,2,2
stg5diff2_S5d2_b2.bcANBL,neurog3_mid,0.3411161731207289,1,2,2
stg5diff2_S5d2_b2.bcENFQ,prog_nkx61,0.1330946957370647,1,2,2
stg5diff2_S5d2_b2.bcHCNR,neurog3_mid,0.3464041653107712,1,2,2
stg5diff2_S5d2_b2.bcFFPE,neurog3_mid,0.2768467295802148,1,2,2
stg5diff2_S5d2_b2.bcENJV,neurog3_mid,0.2581913499344692,0,2,2
stg5diff2_S5d2_b2.bcGDYS,neurog3_early,0.1867881548974943,1,2,2
stg5diff2_S5d3_b2.bcEYQY,neurog3_late,0.3484600262123198,0,2,3
stg5diff2_S5d3_b2.bcDIYC,neurog3_mid,0.2569150667100553,1,2,3
stg5diff2_S5d3_b2.bcIFVM,neurog3_mid,0.3150829808005206,1,2,3
stg5diff2_S5d3_b2.bcELNK,neurog3_late,0.4458997722095672,1,2,3
stg5diff2_S5d3_b2.bcIHGL,prog_nkx61,0.0948584445167588,1,2,3
stg5diff2_S5d3_b2.bcFQUM,prog_nkx61,0.128376179629027,1,2,3
stg5diff2_S5d3_b2.bcBQQH,neurog3_late,0.3733322486169866,1,2,3
stg5diff2_S5d3_b2.bcDLYP,neurog3_late,0.390497884803124,1,2,3
stg5diff2_S5d3_b2.bcHDAE,neurog3_late,0.3952977546371624,1,2,3
stg5diff2_S5d3_b2.bcBESZ,neurog3_late,0.4482306684141546,0,2,3
stg5diff2_S5d3_b2.bcDOBM,neurog3_late,0.388382687927107,1,2,3
stg5diff2_S5d3_b2.bcGDWY,neurog3_late,0.4053042629352424,1,2,3
stg5diff2_S5d3_b2.bcGSJJ,prog_nkx61,0.0819232020826553,1,2,3
stg5diff2_S5d3_b2.bcIFUG,sc_ec,0.7950940070505288,0,2,3
stg5diff2_S5d3_b2.bcBICL,neurog3_late,0.4524901703800786,0,2,3
stg5diff2_S5d3_b2.bcGPSQ,neurog3_late,0.4650992515457208,1,2,3
stg5diff2_S5d3_b2.bcEULE,prog_nkx61,0.0857468272046859,1,2,3
stg5diff2_S5d3_b2.bcCZPX,neurog3_late,0.372870249017038,0,2,3
stg5diff2_S5d3_b2.bcBEAW,prog_nkx61,0.1272935779816513,0,2,3
stg5diff2_S5d3_b2.bcCRHM,neurog3_late,0.5611045828437132,0,2,3
stg5diff2_S5d3_b2.bcIIYC,sc_ec,0.8056698002350176,0,2,3
stg5diff2_S5d3_b2.bcALGZ,neurog3_late,0.4294724770642202,0,2,3
stg5diff2_S5d3_b2.bcBCDI,neurog3_late,0.3166775884665793,0,2,3
stg5diff2_S5d3_b2.bcAMNC,neurog3_late,0.3939147412951513,1,2,3
stg5diff2_S5d3_b2.bcBXTX,neurog3_late,0.398633257403189,1,2,3
stg5diff2_S5d3_b2.bcDJRY,sc_beta,0.7094069529652351,1,2,3
stg5diff2_S5d3_b2.bcEFOZ,neurog3_late,0.4823462414578587,1,2,3
stg5diff2_S5d3_b2.bcHDEQ,neurog3_late,0.4457370647575659,1,2,3
stg5diff2_S5d3_b2.bcAINP,neurog3_late,0.4048984272608126,0,2,3
stg5diff2_S5d3_b2.bcDZOD,sc_ec,0.7693889541715628,0,2,3
stg5diff2_S5d3_b2.bcAXLR,prog_nkx61,0.1156618610747051,0,2,3
stg5diff2_S5d3_b2.bcGAWG,neurog3_late,0.3839082329970713,1,2,3
stg5diff2_S5d3_b2.bcDXTI,neurog3_late,0.3302752293577982,0,2,3
stg5diff2_S5d3_b2.bcCSLN,neurog3_late,0.4350425950196592,0,2,3
stg5diff2_S5d3_b2.bcHITK,neurog3_mid,0.3370740498034076,0,2,3
stg5diff2_S5d3_b2.bcABSY,neurog3_late,0.408502621231979,0,2,3
stg5diff2_S5d3_b2.bcGECO,neurog3_late,0.369675622542595,0,2,3
stg5diff2_S5d3_b2.bcDGBT,neurog3_late,0.3388761467889908,0,2,3
stg5diff2_S5d3_b2.bcEVYD,neurog3_mid,0.3314220183486238,0,2,3
stg5diff2_S5d3_b2.bcCHAE,neurog3_late,0.4255406290956749,0,2,3
stg5diff2_S5d3_b2.bcECBR,neurog3_late,0.4052260812581914,0,2,3
stg5diff2_S5d3_b2.bcBQDI,neurog3_late,0.3962975098296199,0,2,3
stg5diff2_S5d3_b2.bcHNAZ,prog_nkx61,0.1317988204456094,0,2,3
stg5diff2_S5d3_b2.bcDODE,neurog3_early,0.1800357956394402,1,2,3
stg5diff2_S5d3_b2.bcCYDC,prog_nkx61,0.1122681418808981,1,2,3
stg5diff2_S5d3_b2.bcBZIE,neurog3_late,0.3442076147087536,1,2,3
stg5diff2_S5d3_b2.bcBCNP,neurog3_mid,0.3403026358607224,1,2,3
stg5diff2_S5d3_b2.bcHLTU,neurog3_early,0.1684835665473478,1,2,3
stg5diff2_S5d3_b2.bcIHJM,prog_nkx61,0.1443315858453473,0,2,3
stg5diff2_S5d3_b2.bcFAPD,neurog3_late,0.3458387942332896,0,2,3
stg5diff2_S5d3_b2.bcBNZE,neurog3_mid,0.2955439056356487,0,2,3
stg5diff2_S5d3_b2.bcAALN,neurog3_early,0.1875819134993447,0,2,3
stg5diff2_S5d3_b2.bcEJKV,neurog3_late,0.3600715912788805,1,2,3
stg5diff2_S5d3_b2.bcCCWV,neurog3_late,0.4118610747051114,0,2,3
stg5diff2_S5d3_b2.bcGRNW,neurog3_late,0.5696239717978848,0,2,3
stg5diff2_S5d3_b2.bcHNYM,neurog3_late,0.3715424666449723,1,2,3
stg5diff2_S5d3_b2.bcEOZH,neurog3_mid,0.318070117955439,0,2,3
stg5diff2_S5d3_b2.bcFOXU,neurog3_late,0.4248034076015727,0,2,3
stg5diff2_S5d3_b2.bcFOVY,neurog3_mid,0.2530914415880247,1,2,3
stg5diff2_S5d3_b2.bcEFJK,neurog3_mid,0.2876667751383013,1,2,3
stg5diff2_S5d3_b2.bcFKPI,prog_nkx61,0.1092726081258191,0,2,3
stg5diff2_S5d4_b2.bcCAAA,sc_ec,0.5142479435957696,0,2,4
stg5diff2_S5d4_b2.bcDBTI,neurog3_mid,0.2773348519362186,1,2,4
stg5diff2_S5d4_b2.bcBCZX,sc_ec,0.5381903642773208,0,2,4
stg5diff2_S5d4_b2.bcECHN,sc_ec,0.6050235017626322,0,2,4
stg5diff2_S5d4_b2.bcBUEX,sc_ec,0.5835781433607521,0,2,4
stg5diff2_S5d4_b2.bcFCWG,sc_beta,0.5519427402862985,1,2,4
stg5diff2_S5d4_b2.bcDSPP,sc_beta,0.4677839245037423,1,2,4
stg5diff2_S5d4_b2.bcAMXZ,prog_nkx61,0.1180373525557011,0,2,4
stg5diff2_S5d4_b2.bcBJQA,neurog3_late,0.4426456231695411,1,2,4
stg5diff2_S5d4_b2.bcIHKQ,sc_beta,0.5871165644171779,1,2,4
stg5diff2_S5d4_b2.bcDDCN,sc_beta,0.7437627811860941,1,2,4
stg5diff2_S5d4_b2.bcCPDE,sc_beta,0.63640081799591,1,2,4
stg5diff2_S5d4_b2.bcFFVJ,prog_nkx61,0.0902212821347217,1,2,4
stg5diff2_S5d4_b2.bcBZVS,prog_nkx61,0.1238203709729905,1,2,4
stg5diff2_S5d4_b2.bcCXFK,neurog3_late,0.4018676277850589,0,2,4
stg5diff2_S5d4_b2.bcFYQK,sc_beta,0.9611451942740286,1,2,4
stg5diff2_S5d4_b2.bcEMFY,neurog3_mid,0.2876802096985583,0,2,4
stg5diff2_S5d4_b2.bcFBXP,prog_nkx61,0.09706749672346,0,2,4
stg5diff2_S5d4_b2.bcHYSR,sc_ec,0.6191245593419507,0,2,4
stg5diff2_S5d4_b2.bcICTR,neurog3_late,0.4412626098275301,1,2,4
stg5diff2_S5d4_b2.bcEBWF,sc_ec,0.599294947121034,0,2,4
stg5diff2_S5d4_b2.bcDDFR,sc_ec,0.7094594594594594,0,2,4
stg5diff2_S5d4_b2.bcDZII,sc_beta,0.4666449723397332,1,2,4
stg5diff2_S5d4_b2.bcFWAL,neurog3_mid,0.2516382699868938,0,2,4
stg5diff2_S5d4_b2.bcDYUG,sc_ec,0.6621621621621622,0,2,4
stg5diff2_S5d4_b2.bcGHRE,neurog3_late,0.4629027009437032,1,2,4
stg5diff2_S5d4_b2.bcAPNT,neurog3_mid,0.3266352098926131,1,2,4
stg5diff2_S5d4_b2.bcFIDO,neurog3_mid,0.1849606815203145,0,2,4
stg5diff2_S5d4_b2.bcGOCS,prog_nkx61,0.1013667425968109,1,2,4
stg5diff2_S5d4_b2.bcDSRN,neurog3_late,0.4760812581913499,0,2,4
stg5diff2_S5d4_b2.bcHWLW,neurog3_mid,0.2123197903014416,0,2,4
stg5diff2_S5d4_b2.bcGKLB,sc_beta,0.5118609406952965,1,2,4
stg5diff2_S5d4_b2.bcAVHE,sc_beta,0.721881390593047,1,2,4
stg5diff2_S5d4_b2.bcAJBK,sc_beta,0.5822085889570552,1,2,4
stg5diff2_S5d4_b2.bcFTCY,prog_nkx61,0.1108289646133682,0,2,4
stg5diff2_S5d4_b2.bcAUVX,sc_beta,0.7319018404907975,1,2,4
stg5diff2_S5d4_b2.bcDUQM,sc_ec,0.4909895150720839,0,2,4
stg5diff2_S5d4_b2.bcDTPZ,sc_ec,0.4780471821756225,0,2,4
stg5diff2_S5d4_b2.bcDDLA,neurog3_mid,0.3179882044560944,0,2,4
stg5diff2_S5d4_b2.bcEHJN,neurog3_late,0.5098159509202455,1,2,4
stg5diff2_S5d4_b2.bcDMGT,sc_beta,0.5051124744376279,1,2,4
stg5diff2_S5d4_b2.bcDCDH,sc_beta,0.5171779141104295,1,2,4
stg5diff2_S5d4_b2.bcELHE,sc_beta,0.8566462167689162,1,2,4
stg5diff2_S5d4_b2.bcCUCD,prog_nkx61,0.1055045871559633,0,2,4
stg5diff2_S5d4_b2.bcFIVT,neurog3_mid,0.2993003579563944,1,2,4
stg5diff2_S5d4_b2.bcHVSX,neurog3_mid,0.2255078636959371,0,2,4
stg5diff2_S5d4_b2.bcCJNH,sc_ec,0.5666862514688602,0,2,4
stg5diff2_S5d4_b2.bcDPCP,neurog3_mid,0.2899446794663196,1,2,4
stg5diff2_S5d4_b2.bcAIHY,sc_beta,0.8237218813905931,1,2,4
stg5diff2_S5d4_b2.bcGOVA,sc_beta,0.6208588957055214,1,2,4
stg5diff2_S5d4_b2.bcHFLN,sc_beta,0.4762447120078099,1,2,4
stg5diff2_S5d4_b2.bcHSGE,sc_beta,0.9505112474437628,1,2,4
stg5diff2_S5d4_b2.bcCNJJ,sc_beta,0.5685071574642127,1,2,4
stg5diff2_S5d4_b2.bcBXWQ,sc_ec,0.5061692126909518,0,2,4
stg5diff2_S5d4_b2.bcCOGH,neurog3_late,0.4302096985583224,0,2,4
stg5diff2_S5d4_b2.bcBJTO,sc_ec,0.9230317273795534,0,2,4
stg5diff2_S5d4_b2.bcBJCI,neurog3_late,0.4817767653758542,1,2,4
stg5diff2_S5d4_b2.bcDMWG,neurog3_mid,0.2812090432503276,0,2,4
stg5diff2_S5d4_b2.bcCABM,neurog3_mid,0.2055209698558322,0,2,4
stg5diff2_S5d4_b2.bcDUFP,sc_ec,0.6413043478260869,0,2,4
stg5diff2_S5d4_b2.bcEUYK,neurog3_late,0.399121379759193,1,2,4
stg5diff2_S5d4_b2.bcCOWI,neurog3_late,0.4625772860397006,1,2,4
stg5diff2_S5d4_b2.bcGQDX,neurog3_late,0.3749593231369997,1,2,4
stg5diff2_S5d4_b2.bcBVTF,neurog3_mid,0.2854685452162516,0,2,4
stg5diff2_S5d4_b2.bcCNBD,neurog3_mid,0.2627785058977719,0,2,4
stg5diff2_S5d4_b2.bcAUXL,sc_ec,0.7536721504112809,0,2,4
stg5diff2_S5d4_b2.bcAMNN,sc_ec,0.925969447708578,0,2,4
stg5diff2_S5d5_b2.bcIBXR,sc_beta,0.6946830265848671,1,2,5
stg5diff2_S5d5_b2.bcFLST,sc_beta,0.8433537832310838,1,2,5
stg5diff2_S5d5_b2.bcFZDV,sc_beta,0.5353783231083844,1,2,5
stg5diff2_S5d5_b2.bcBQOB,neurog3_early,0.2036369593709043,0,2,5
stg5diff2_S5d5_b2.bcHHSB,sc_ec,0.5953290246768508,0,2,5
stg5diff2_S5d5_b2.bcEULZ,sc_ec,0.7256169212690952,0,2,5
stg5diff2_S5d5_b2.bcFGAM,sc_ec,0.5765276145710928,0,2,5
stg5diff2_S5d5_b2.bcHWVO,sc_beta,0.9104294478527608,1,2,5
stg5diff2_S5d5_b2.bcFLXQ,neurog3_mid,0.3586885779368695,1,2,5
stg5diff2_S5d5_b2.bcBUIY,neurog3_mid,0.2946631955743573,1,2,5
stg5diff2_S5d5_b2.bcEWCX,sc_ec,0.5527320799059929,0,2,5
stg5diff2_S5d5_b2.bcFAIJ,sc_beta,0.6748466257668712,1,2,5
stg5diff2_S5d5_b2.bcAWOS,sc_beta,0.6750511247443762,1,2,5
stg5diff2_S5d5_b2.bcELWM,sc_beta,0.7134969325153374,1,2,5
stg5diff2_S5d5_b2.bcGJFF,sc_beta,0.6979550102249489,1,2,5
stg5diff2_S5d5_b2.bcAUSB,sc_ec,0.7939189189189189,0,2,5
stg5diff2_S5d5_b2.bcGHPY,sc_beta,0.4954441913439635,1,2,5
stg5diff2_S5d5_b2.bcFGLW,sc_ec,0.9393360752056404,0,2,5
stg5diff2_S5d5_b2.bcEWQU,neurog3_late,0.474129515131793,1,2,5
stg5diff2_S5d5_b2.bcAITL,neurog3_late,0.4113695937090432,0,2,5
stg5diff2_S5d5_b2.bcFGZA,sc_beta,0.7511247443762781,1,2,5
stg5diff2_S5d5_b2.bcFDEK,sc_ec,0.8939482961222092,0,2,5
stg5diff2_S5d5_b2.bcGLKP,sc_ec,0.785840188014101,0,2,5
stg5diff2_S5d5_b2.bcADVA,sc_ec,0.486975753604194,0,2,5
stg5diff2_S5d5_b2.bcGNSJ,neurog3_late,0.3923656618610747,0,2,5
stg5diff2_S5d5_b2.bcGQMV,neurog3_late,0.3871231979030144,0,2,5
stg5diff2_S5d5_b2.bcBLBQ,sc_beta,0.9098159509202456,1,2,5
stg5diff2_S5d5_b2.bcGPTT,sc_beta,0.9057259713701432,1,2,5
stg5diff2_S5d5_b2.bcBYQF,neurog3_mid,0.2527031454783748,0,2,5
stg5diff2_S5d5_b2.bcFYSQ,neurog3_mid,0.2690039318479685,0,2,5
stg5diff2_S5d5_b2.bcAJRS,neurog3_late,0.5202702702702703,0,2,5
stg5diff2_S5d5_b2.bcBNOQ,sc_ec,0.6717097532314924,0,2,5
stg5diff2_S5d5_b2.bcAKZG,sc_ec,0.900117508813161,0,2,5
stg5diff2_S5d5_b2.bcGDFK,sc_beta,0.9916155419222904,1,2,5
stg5diff2_S5d5_b2.bcFAAW,sc_beta,0.5198364008179959,1,2,5
stg5diff2_S5d5_b2.bcFZJI,prog_nkx61,0.1352098926130816,1,2,5
stg5diff2_S5d5_b2.bcCZZU,prog_nkx61,0.1254474454930035,1,2,5
stg5diff2_S5d5_b2.bcDZDZ,neurog3_late,0.359746176374878,1,2,5
stg5diff2_S5d5_b2.bcEUEA,neurog3_late,0.4274246395806029,0,2,5
stg5diff2_S5d5_b2.bcCQWL,sc_ec,0.6615746180963572,0,2,5
stg5diff2_S5d5_b2.bcAADI,neurog3_late,0.4858444516758867,1,2,5
stg5diff2_S5d5_b2.bcFFNU,sc_beta,0.8832310838445807,1,2,5
stg5diff2_S5d5_b2.bcDIRV,sc_ec,0.5384841363102233,0,2,5
stg5diff2_S5d5_b2.bcEUVI,neurog3_late,0.3779488859764089,0,2,5
stg5diff2_S5d5_b2.bcAVBI,sc_beta,0.9186094069529652,1,2,5
stg5diff2_S5d5_b2.bcFWCP,sc_ec,0.9621034077555816,0,2,5
stg5diff2_S5d6_b2.bcBGEM,sc_beta,0.9503067484662576,1,2,6
stg5diff2_S5d6_b2.bcBIDT,sc_beta,0.6300613496932516,1,2,6
stg5diff2_S5d6_b2.bcARPA,neurog3_late,0.4888545395379108,1,2,6
stg5diff2_S5d6_b2.bcDZEG,neurog3_mid,0.2712155963302752,0,2,6
stg5diff2_S5d6_b2.bcHZLN,sc_beta,0.8858895705521472,1,2,6
stg5diff2_S5d6_b2.bcGNKJ,sc_beta,0.996728016359918,1,2,6
stg5diff2_S5d6_b2.bcEKIA,sc_ec,0.923325499412456,0,2,6
stg5diff2_S5d6_b2.bcIAKW,sc_ec,0.6833137485311398,0,2,6
stg5diff2_S5d6_b2.bcFEUE,neurog3_mid,0.2059876342336479,1,2,6
stg5diff2_S5d6_b2.bcHSNG,neurog3_late,0.5721881390593047,1,2,6
stg5diff2_S5d6_b2.bcDORT,sc_ec,0.8911574618096357,0,2,6
stg5diff2_S5d6_b2.bcHEJX,sc_ec,0.8924794359576969,0,2,6
stg5diff2_S5d6_b2.bcEGBW,neurog3_late,0.6336662749706228,0,2,6
stg5diff2_S5d6_b2.bcCSZM,sc_beta,0.8333333333333333,1,2,6
stg5diff2_S5d6_b2.bcGNJR,sc_ec,0.8373971797884842,0,2,6
stg5diff2_S5d6_b2.bcCSVM,sc_beta,0.923517382413088,1,2,6
stg5diff2_S5d6_b2.bcGMDS,sc_ec,0.8614864864864865,0,2,6
stg5diff2_S5d6_b2.bcGIUV,sc_ec,0.6603995299647474,0,2,6
stg5diff2_S5d6_b2.bcEVQF,sc_ec,0.9919212690951822,0,2,6
stg5diff2_S5d6_b2.bcEXBL,neurog3_late,0.4566384640416531,1,2,6
stg5diff2_S5d6_b2.bcBAVU,sc_ec,0.6981492361927144,0,2,6
stg5diff2_S5d6_b2.bcEQUB,neurog3_late,0.6295534665099882,0,2,6
