var_name_unique,gene_index,gene_name_original,highly_variable,highly_variable_nbatches,means,dispersions,dispersions_norm
AP005203.1,32294,AP005203.1,True,4,0.0012592269008484536,1.4571243794672406,0.009022939
AP002409.1,32324,AP002409.1,True,4,0.0032787973439425216,1.646854257308384,0.09488707
KRT18P8,32359,KRT18P8,True,4,0.012545500784969599,1.9747720636227921,0.6243935
AC006557.5,32426,AC006557.5,True,6,0.003139788861829995,1.9490774017381778,0.5977906
POTEC,32436,POTEC,True,4,0.008408773019361996,1.5542662525114033,0.20316638
AC022809.1,32443,AC022809.1,True,5,0.0017481285021034858,1.4934876757851328,0.34413755
MIR133A1HG,32455,MIR133A1HG,True,7,0.08165793087605884,2.2897992849680002,1.1170406
LINC01900,32458,LINC01900,True,3,0.01313657596156082,2.0432322499490345,0.7179425
GATA6-AS1,32461,GATA6-AS1,True,19,0.5928610605105502,2.4023360437161956,2.7472203
CTAGE1,32467,CTAGE1,True,4,0.0034816536783610387,1.8016328917375393,0.37166858
LINC01894,32506,LINC01894,True,4,0.0011411964915204608,1.1906972801308207,-0.010572639
CDH2,32534,CDH2,True,5,0.7715476658295667,2.1559200937115834,1.0670394
DSC3,32540,DSC3,True,6,0.17688997433632658,2.1044863286799655,1.0108545
DSC2,32541,DSC2,True,8,0.7956379767645022,2.147653453636725,1.0131238
TTR,32552,TTR,True,10,0.03884871413772267,2.4388765889290984,1.359698
HNRNPA1P7,32574,HNRNPA1P7,True,3,0.009248777772849137,1.974836626229701,0.62889767
CCDC178,32580,CCDC178,True,6,0.018906228870922765,2.138584698128461,0.88294697
AC090229.1,32605,AC090229.1,True,4,0.0025061331388241273,1.671104020881186,0.2440729
AC015961.2,32622,AC015961.2,True,4,0.003314197335827123,1.6753680702753426,0.12816003
AC011225.1,32635,AC011225.1,True,4,0.0009743367452753867,1.3831048397851962,-0.33630392
SYT4,32642,SYT4,True,7,0.032716385658661154,2.2090900569223146,1.0008647
CFAP53,32707,CFAP53,True,3,0.02389929846563209,1.984191979370221,0.6468629
RAB27B,32738,RAB27B,True,5,0.0017409993106882716,1.6244747101153079,0.057067145
LINC01416,32748,LINC01416,True,4,0.0034192538069092383,1.5778184579445687,-0.08404321
RSL24D1P11,32768,RSL24D1P11,True,4,0.0034010682957068615,1.8403108562005308,0.3917548
AC090236.2,32772,AC090236.2,True,4,0.000490519322376768,0.8497897420621624,-0.3432127
ALPK2,32776,ALPK2,True,10,0.3634244048457199,2.190681020443872,1.3970402
AC104365.3,32784,AC104365.3,True,4,0.003300197085557541,1.6858884917751988,0.1547755
AC090377.1,32801,AC090377.1,True,4,0.0007476131424435432,1.2874685088562747,0.018242206
AC090771.1,32804,AC090771.1,True,4,0.005028759302802871,1.838825265579752,0.39085823
SERPINB4,32837,SERPINB4,True,6,0.003705057287936432,1.455493278110697,-0.1029039
LINC00305,32848,LINC00305,True,4,0.006795309863499737,1.5838832686023825,0.0863567
DOK6,32871,DOK6,True,4,0.024372425211439154,2.0181594455840313,0.66876376
AC021701.1,32875,AC021701.1,True,4,0.0021937188691792397,1.4967634435331558,-0.17100236
CBLN2,32882,CBLN2,True,3,0.042100025292687644,2.0940539485231184,0.8245277
C2CD4C,32965,C2CD4C,True,4,0.003980738163075257,1.8259890599472366,0.3555806
AZU1,32990,AZU1,True,4,0.00658278374032434,1.9604315428132637,0.58206433
GADD45B,33086,GADD45B,True,3,0.22959961771286627,2.1095518529271744,0.956574
TMIGD2,33161,TMIGD2,True,4,0.006764586182449672,1.8293611371832477,0.38590547
EIF1P6,33166,EIF1P6,True,4,0.001557254486965326,1.62677450308778,0.32653967
TINCR,33203,TINCR,True,4,0.004640665606962102,1.8821127763285659,0.45520145
FUT3,33216,FUT3,True,5,0.00130808410205395,1.4568151297898624,0.21100163
AC008760.1,33258,AC008760.1,True,4,0.002251430176633043,1.7531166380671805,0.26815167
PET100,33274,PET100,True,5,0.43228143215835746,1.9922216012473863,0.3528939
CLEC4M,33286,CLEC4M,True,5,0.0016128284657811632,1.3398391877749252,0.39166692
PRAM1,33325,PRAM1,True,5,0.004686308326074948,1.7793180841637746,0.2955075
CNN1,33451,CNN1,True,6,0.22350456108482797,2.250711862797555,1.38017
AC008543.1,33456,AC008543.1,True,4,0.0049014904962852825,1.889003271903506,0.47708693
MISP3,33582,MISP3,True,4,0.004032407135470988,1.7687468148431744,0.30233595
AC011509.3,33590,AC011509.3,True,4,0.005089428660915848,1.7846913907617712,0.29961407
AC011509.2,33591,AC011509.2,True,4,0.003198459866991473,1.87430173190271,0.44484106
OR7C1,33610,OR7C1,True,4,0.002563004820166397,1.7915106571995632,0.31004754
OR7A17,33612,OR7A17,True,4,0.0004961981280030203,0.9698749968678472,-0.7611823
AC006128.1,33628,AC006128.1,True,4,0.004691958228264906,1.9416804882847967,0.5349005
AC020911.3,33653,AC020911.3,True,4,0.0005760175160010037,0.9943564719189927,-0.0015568781
KLF2,33656,KLF2,True,5,0.005243229963952289,1.905036682968303,0.64982384
AC020917.3,33657,AC020917.3,True,5,0.000996063152680579,1.51408895808542,-0.13374446
CPAMD8,33683,CPAMD8,True,3,0.02745081458214402,1.9722634841044333,0.6209846
BST2,33708,BST2,True,12,0.7481806049040075,2.256395006407408,1.7128396
AC010319.1,33712,AC010319.1,True,4,0.006010949638886202,1.9092798350222362,0.50837815
AC008761.1,33725,AC008761.1,True,4,0.0006373815389034803,1.175710387526666,-0.12457751
TSSK6,33798,TSSK6,True,4,0.005075658891361357,1.7729956604544133,0.24648094
AC022432.1,33869,AC022432.1,True,5,0.0016571667144901984,1.6356416568566374,0.2107311
AC123912.4,33882,AC123912.4,True,5,0.0023039602257628,1.7275170863212228,0.33886734
AC073539.2,33897,AC073539.2,True,4,0.0034825364417209437,1.7991445991841077,0.30905423
ZNF99,33910,ZNF99,True,4,0.004756848828107411,1.6699983313356623,0.09963518
LINC01858,33913,LINC01858,True,6,0.0009167193217543236,1.4058624993343756,0.17225672
MAN1A2P1,33966,MAN1A2P1,True,4,0.0010083040192087655,1.2419856684476425,-0.435699
SLC7A9,34007,SLC7A9,True,4,0.001510876898256477,1.6400461246226177,0.17675337
AKR1B1P7,34021,AKR1B1P7,True,4,0.003208050750681334,1.6369463291947184,0.16330355
LIN37,34116,LIN37,True,4,0.010778758442936735,1.963909885491644,0.58386296
ZNF540,34200,ZNF540,True,4,0.0074934343180551735,1.9952829242625694,0.6613077
AC011479.1,34221,AC011479.1,True,5,0.0009718373629132346,1.3324137428304266,-0.016546618
GGN,34229,GGN,True,4,0.0027417896423448814,1.8829554326943359,0.4711179
ERVK9-11,34255,ERVK9-11,True,3,0.006828159159276289,2.0061758346751195,0.6496508
PLD3,34310,PLD3,True,4,0.5539692805014627,2.038496137005992,0.692679
MIA-RAB4B,34330,MIA-RAB4B,True,5,0.0021078384420693255,1.3749379049742014,-0.3597291
RNU6-611P,34484,RNU6-611P,True,6,0.0017590262124216444,1.60159429842016,0.046455182
CKM,34496,CKM,True,5,0.049790553379217437,2.074451313628066,0.7613716
FOSB,34503,FOSB,True,5,0.006959522006749007,2.0297586881757006,0.70294726
GIPR,34512,GIPR,True,3,0.032871988927501886,2.1043385916324406,0.81880355
GAPDHP38,34554,GAPDHP38,True,6,0.00583674250143612,1.9470466651167322,0.56453466
GNG8,34558,GNG8,True,5,0.013904212458765938,2.0273769068587177,0.68771785
DACT3-AS1,34561,DACT3-AS1,True,4,0.010985460618593835,2.012930068861844,0.67766464
AC008895.1,34572,AC008895.1,True,4,0.004488219148705696,1.9001863635717866,0.49489212
ZNF541,34591,ZNF541,True,4,0.0024650224208063033,1.4637077188596446,0.07916909
AC011466.3,34608,AC011466.3,True,4,0.0005691933214684334,1.0758147228596007,-0.41786346
SEC1P,34637,SEC1P,True,4,0.0030804005715765557,1.6937764199878422,0.15098971
PPP1R15A,34649,PPP1R15A,True,8,0.47534743763789866,2.095899685721454,1.0078064
FTL,34657,FTL,True,6,2.8979600711788747,2.4837176004552917,0.69713736
CGB7,34665,CGB7,True,4,0.005902756880088167,1.817306595401348,0.37681222
HRC,34673,HRC,True,9,0.23993858564591913,2.250692436767326,1.4003937
PTH2,34684,PTH2,True,6,0.006038104210975927,1.886127957099733,0.47378403
EMC10,34745,EMC10,True,19,2.3968718990967632,5.349275688892988,6.233571
AC020909.2,34747,AC020909.2,True,18,1.0377602147534075,3.7491946902757873,6.440634
SIGLEC6,34801,SIGLEC6,True,4,0.0008285334626178772,1.252589394698027,0.0014190794
LILRB3,34932,LILRB3,True,5,0.0048342767302371826,1.925426743692946,0.5206735
TNNT1,34966,TNNT1,True,9,0.8104014513100322,2.178920806904834,1.2097462
AC010327.6,34975,AC010327.6,True,4,0.0018796155827460268,1.6929132544698546,0.14565888
GALP,35023,GALP,True,4,0.0030264068414887373,1.816644315256008,0.50736654
EDDM13,35028,EDDM13,True,4,0.004422745275081322,1.856570316207674,0.4066063
AC006116.11,35040,AC006116.11,True,4,0.0043198837475347035,1.7213654938806344,0.18046999
ZSCAN1,35118,ZSCAN1,True,6,0.017026934008674232,2.1072302402921776,0.82538027
AC012313.8,35155,AC012313.8,True,4,0.0017145855172152993,1.4540213607258254,0.03944019
AC012313.9,35162,AC012313.9,True,4,0.0016151228449042842,1.5904222546027649,-0.024807852
SNPH,35198,SNPH,True,4,0.0041988665446437866,1.8269970588512972,0.37087515
RPL7P2,35214,RPL7P2,True,5,0.0033922490629141834,1.889464819565245,0.4921109
AL121899.4,35218,AL121899.4,True,4,0.0022212984525669583,1.8205402327910278,0.37349376
AVP,35239,AVP,True,4,0.0011749654332433212,1.3721769496987826,-0.24240705
FTLP3,35268,FTLP3,True,7,0.4750013947638812,2.0511291956802067,0.63202065
AL121890.4,35284,AL121890.4,True,4,0.0016053771606979938,1.5408235133272081,-0.100136265
BMP2,35315,BMP2,True,11,0.34315902605169424,2.20389468423633,1.5562335
LAMP5,35324,LAMP5,True,4,0.026032825829487006,2.1545151163118255,0.9096798
JAG1,35335,JAG1,True,5,0.2752403029564226,2.1230155041280443,1.0219315
FLRT3,35365,FLRT3,True,9,0.31295744641947004,2.2331465220822406,1.5321196
AL132765.2,35380,AL132765.2,True,4,0.0025761799030995934,1.590337235404782,-0.009517156
RPS19P1,35401,RPS19P1,True,4,0.7881324495881572,2.0366918479847382,0.330305
RIN2,35415,RIN2,True,3,0.049064834537930736,2.0093589003135683,0.664424
LINC00261,35449,LINC00261,True,4,0.014277601421811307,1.9253033977340024,0.5363224
CST3,35466,CST3,True,10,0.6812131946945325,2.173644993500279,1.3860489
FRG1DP,35507,FRG1DP,True,5,0.007294263902896976,1.999457791365491,0.6483708
AL121723.1,35520,AL121723.1,True,3,0.013845092333221449,2.0533766466324566,0.7441009
ID1,35530,ID1,True,12,0.8618487309145744,2.204666829699331,1.2962974
TPX2,35535,TPX2,True,5,1.0203309178193714,2.1591429156491815,0.8708077
FOXS1,35537,FOXS1,True,4,0.002816814416489683,1.7934143059748957,0.29085603
AL121897.1,35552,AL121897.1,True,4,0.0006364684142858559,1.2205312605989607,0.059721276
ITCH-AS1,35601,ITCH-AS1,True,5,0.0013954563190769688,1.5671607845481694,-0.018364854
MYH7B,35616,MYH7B,True,5,0.017963101849555956,2.1512587689026734,0.91146743
MYL9,35665,MYL9,True,18,0.9041479363427527,2.432815340637635,2.3332002
GHRH,35685,GHRH,True,7,0.01157821351126266,2.069015841526007,0.7717077
AL034422.1,35687,AL034422.1,True,4,0.0016489194503847564,1.5535548240139057,-0.075904325
PTPRT,35747,PTPRT,True,5,0.01850614095498265,2.052913034368334,0.87373
SERINC3,35774,SERINC3,True,4,0.4785839921551792,2.024538967410787,0.5317149
PKIG,35775,PKIG,True,6,0.44931902641373844,2.0648675662138376,0.86759377
CCN5,35778,CCN5,True,4,0.0014145000018866325,1.4321254345830858,-0.01763314
AL031663.3,35801,AL031663.3,True,4,0.0027028774316371516,1.6429335058529702,0.18436177
HNRNPA1P3,35814,HNRNPA1P3,True,5,0.0036661066345317385,1.764015420115488,0.26877865
UBE2C,35817,UBE2C,True,19,1.2316674856197052,2.447232210849933,2.071902
FTLP1,35832,FTLP1,True,4,0.0036961000855596964,1.6510436653680025,0.082282424
EYA2,35854,EYA2,True,5,0.0036181602868135317,1.782140241801066,0.28618413
AL121776.1,35855,AL121776.1,True,6,0.0012505063988010301,1.4127500606754626,-0.17955524
KRT18P4,35894,KRT18P4,True,4,0.003962094220657313,1.8698485246051986,0.43973488
LINC01270,35904,LINC01270,True,4,0.0037605748417194854,1.7547844031090083,0.37200946
RIPOR3,35911,RIPOR3,True,3,0.08105814816125138,2.0086166369240974,0.6703242
AL391097.3,35934,AL391097.3,True,4,0.0027216865327397252,1.720721312411221,0.3154233
AC005220.1,35945,AC005220.1,True,4,0.0016194573951859598,1.3858916402659793,-0.33819005
LINC01440,35950,LINC01440,True,4,0.0030031904054106965,1.7666357072482402,0.41078535
AL109828.1,35953,AL109828.1,True,4,0.0008140708659947866,1.2954459878227056,0.34015062
AURKA,35955,AURKA,True,7,0.8360680633562705,2.1319531735741304,0.980932
AL109840.2,36004,AL109840.2,True,4,0.0033363889157366146,1.6224139925305205,0.0313088
EDN3,36013,EDN3,True,3,0.03381805808762993,2.05757189211608,0.76128
SYCP2,36016,SYCP2,True,3,0.011418613921474134,2.0190542132021734,0.68769103
OGFR-AS1,36056,OGFR-AS1,True,4,0.0010557226872365086,1.5403767990903163,0.1705653
PTK6,36081,PTK6,True,5,0.005657432186512538,2.0331591463499645,0.68184304
UCKL1-AS1,36104,UCKL1-AS1,True,5,0.0027718861389655967,1.7634086822385144,0.27754354
CU633967.1,36123,CU633967.1,True,5,0.000734497159520569,1.087766933690951,0.1444111
AF127577.3,36163,AF127577.3,True,4,0.0015676909356232976,1.6015749217780968,0.17432463
NRIP1,36164,NRIP1,True,4,0.4550013046129258,2.0681842695012365,0.90398735
TUBAP,36203,TUBAP,True,4,0.002637202619436848,1.7274809171306897,0.22491431
LINC00158,36208,LINC00158,True,5,0.0021038253611192015,1.64056752892437,0.4919933
ADAMTS1,36228,ADAMTS1,True,7,0.30498815146991687,2.2132085697234785,1.4554873
ADAMTS5,36229,ADAMTS5,True,4,0.017021031970607916,2.04862350241977,0.7368836
LINC01697,36237,LINC01697,True,3,0.02024196132897398,2.0018286473662408,0.63802075
MAP3K7CL,36251,MAP3K7CL,True,4,0.002972509907689943,1.7211906441617624,0.1579194
GRIK1,36258,GRIK1,True,5,0.00881260557312854,1.8686763847015104,0.43837714
AP000254.1,36270,AP000254.1,True,4,0.001528085009533355,1.5470455827024983,-0.07036473
MIS18A-AS1,36280,MIS18A-AS1,True,5,0.0028370154249704586,1.679037260661671,0.17062587
RCAN1,36332,RCAN1,True,5,0.10325008886622795,2.1589347797264007,0.91800344
CBR3-AS1,36349,CBR3-AS1,True,4,0.005877041986011625,1.914235418769569,0.5035439
TTC3,36372,TTC3,True,3,1.094712744915007,2.1608910078864496,0.7585834
AP001412.1,36379,AP001412.1,True,4,0.008816482438971547,1.9315372971418474,0.54360574
AP001437.1,36381,AP001437.1,True,4,0.004817953930497526,1.9190851419183768,0.5120126
METTL21AP1,36402,METTL21AP1,True,4,0.00032097981402634675,0.6841296630564507,-0.14012825
PCP4,36418,PCP4,True,5,0.02980913637233616,2.0602866541587903,0.7490864
TFF1,36441,TFF1,True,5,0.0008722592711987072,1.3169742079108475,0.37923223
LINC02575,36493,LINC02575,True,4,0.005678623820334576,1.724677321547923,0.16501656
TSPEAR,36495,TSPEAR,True,4,0.0023010122110026887,1.6246086718270218,0.012806941
LINC00334,36515,LINC00334,True,4,0.0012059148624546168,1.499366490470013,-0.008711633
COL6A1,36531,COL6A1,True,4,0.4990614931982662,2.0791074440615036,0.8516185
CT867976.1,36554,CT867976.1,True,4,0.0026819061774599005,1.73769865839155,0.3446352
FRG1GP,36556,FRG1GP,True,5,0.0048089425989778075,1.9594254711000894,0.58490515
DGCR9,36611,DGCR9,True,4,0.005199632558573317,1.9032177687574716,0.5056375
KRT18P62,36624,KRT18P62,True,4,0.0025795226390375654,1.6412101083980573,0.19070499
AC000068.1,36630,AC000068.1,True,4,0.009481777666998117,1.8596019155706063,0.405417
TBX1,36639,TBX1,True,4,0.012597629882518538,2.009562883140802,0.68111825
LRRC74B,36694,LRRC74B,True,6,0.0012654448305132863,1.5617150506360247,0.2338135
AC245060.5,36724,AC245060.5,True,14,0.35989110549719977,2.304109098832632,1.8587319
AP000345.2,36756,AP000345.2,True,4,0.0019717805365645803,1.796672397090818,0.40455768
POM121L9P,36789,POM121L9P,True,5,0.0035480769450651427,2.0144912624755875,0.6613613
BCRP1,36790,BCRP1,True,4,0.0013132429225885828,1.6191443397563559,0.15574077
AP000356.3,36804,AP000356.3,True,5,0.004210312502959897,1.9827752059402062,0.7509353
AL022323.4,36817,AL022323.4,True,4,0.011895532956421812,2.0772607785755324,0.7579001
AL022329.1,36829,AL022329.1,True,4,0.001059781205746086,1.2510274295619548,-0.4473086
MYO18B,36833,MYO18B,True,5,0.017053908057451994,2.058489611745783,0.72977716
AL022337.1,36835,AL022337.1,True,4,0.0014855822326478305,1.3493786975567148,-0.40784696
AL096701.4,36962,AL096701.4,True,4,0.006760638247187183,1.8325832261008914,0.36632067
AL096701.2,36964,AL096701.2,True,4,0.003385390476571434,1.7275951159716827,0.21217656
MB,37018,MB,True,4,0.041120346051251165,2.179109730267939,0.9541392
RBFOX2,37021,RBFOX2,True,4,0.8469792383245155,2.1046593610088555,0.7439085
NDUFA9P1,37022,NDUFA9P1,True,4,0.007313447423310998,1.9773254424745665,0.63060564
Z82217.1,37023,Z82217.1,True,4,0.0041359190986940885,1.6005614513719633,0.013697544
APOL1,37030,APOL1,True,4,0.0014874974259254453,1.5259555299655132,0.12954569
LGALS1,37069,LGALS1,True,9,0.48703128900059456,2.1791184280614657,1.4442441
H1F0,37072,H1F0,True,16,0.9996111082567599,2.2568522065445435,1.5363052
APOBEC3H,37133,APOBEC3H,True,5,0.009721566992466554,1.8476307994576915,0.39162642
AL022326.1,37139,AL022326.1,True,4,0.0007476037732332471,1.3201045182844395,-0.094917536
SLC25A5P1,37217,SLC25A5P1,True,5,0.0033861591843947388,1.7947807182933133,0.26058808
AL021878.2,37223,AL021878.2,True,4,0.0032063495432043078,1.7720934024801238,0.28684372
CYP2D7,37230,CYP2D7,True,4,0.005112456489459564,1.9658768724919902,0.5976473
ATP5MGL,37245,ATP5MGL,True,4,0.44282196711899285,1.9603697543980958,0.0006055028
SHISAL1,37279,SHISAL1,True,4,0.004057556340186044,1.729850504053843,0.2334568
LINC00207,37284,LINC00207,True,6,0.0021429565025750667,1.6033761850114332,0.54647857
SMC1B,37301,SMC1B,True,6,0.005153916964496922,1.8324023139621068,0.42041564
GTSE1-DT,37322,GTSE1-DT,True,4,0.0019277214598456694,1.5454376683143247,-0.03776218
AL022328.1,37361,AL022328.1,True,5,0.0012388100886211602,1.4222070459579725,-0.17661762
VCX3A,37416,VCX3A,True,4,0.0015396409295739218,1.3795289607980183,-0.26580864
RPS27AP17,37418,RPS27AP17,True,3,0.009505608407678943,2.0150930940223417,0.66026825
PSMA6P2,37453,PSMA6P2,True,6,0.008805595442665076,2.037965346599306,0.7202942
TMSB4X,37457,TMSB4X,True,14,3.3240520958118402,3.1751207222472586,1.7595551
EGFL6,37463,EGFL6,True,4,0.028445932889450392,1.8792580957292613,0.4567486
AC002524.1,37472,AC002524.1,True,4,0.012957629010379904,2.0598993484695507,0.7487856
INE2,37492,INE2,True,4,0.005706435645282789,1.816994333975913,0.34856543
AC078993.1,37497,AC078993.1,True,4,0.23311879461651072,2.0877690869096623,1.0370013
SH3KBP1,37535,SH3KBP1,True,3,0.6062881661550297,2.05462946359385,0.6644798
SMPX,37546,SMPX,True,17,0.40539916338195364,2.6623073706077323,3.614786
SAT1,37562,SAT1,True,9,0.9335881028592317,2.28056255258645,1.6564648
DMD,37614,DMD,True,9,0.37163533215945777,2.1625201529904827,1.4220194
AL591501.1,37619,AL591501.1,True,5,0.010455310905832457,2.0121912365375443,0.6659461
AL592043.1,37620,AL592043.1,True,4,0.005199893538764518,1.6858731785478343,0.23467287
CFAP47,37624,CFAP47,True,5,0.0013158804337739327,1.3261742870075255,0.22250202
KRT8P14,37710,KRT8P14,True,8,0.0017691204167568156,1.775062752828878,0.5676676
AL513366.1,37741,AL513366.1,True,4,0.0019378341775739374,1.4721606507981924,-0.20669377
AL606490.2,37775,AL606490.2,True,6,0.0021509384025288287,1.6932933877660896,0.11244776
CCNB3,37833,CCNB3,True,4,0.000997125990548229,1.2280407553749597,-0.6285085
AL929410.2,37851,AL929410.2,True,6,0.00287782214129432,1.8204664705736733,0.35991022
AC239585.2,37853,AC239585.2,True,4,0.00041421690735835405,0.8200826535942236,0.059360888
MAGED2,37892,MAGED2,True,5,0.830052392598324,2.1031179237200024,0.81629515
MTMR8,37943,MTMR8,True,5,0.008195044388095369,1.8400480602888998,0.37536445
ETF1P3,37958,ETF1P3,True,4,0.004506977816876029,1.6852352940901703,0.13997447
RN7SL388P,38036,RN7SL388P,True,4,0.002180914212684774,1.6257677203271097,0.15463841
PABPC1L2A,38046,PABPC1L2A,True,4,0.0005221388211212045,0.8875946289034259,-0.5368672
TSIX,38056,TSIX,True,4,0.10212417361570165,1.9731586472870744,0.65972835
XIST,38057,XIST,True,7,0.18005492388960828,2.046291805485007,0.8438082
HNRNPA1P25,38083,HNRNPA1P25,True,4,0.006375678412967927,1.8771304888826132,0.4487592
NEXMIF,38085,NEXMIF,True,4,0.011961190888965826,2.030291521410105,0.69022727
AC233982.1,38096,AC233982.1,True,4,0.0022132271277293843,1.5996012051062305,-0.011766032
RPL7P54,38116,RPL7P54,True,5,0.009789972515830888,1.8589664441419207,0.44984567
HNRNPH3P1,38122,HNRNPH3P1,True,6,0.0029217607639813957,1.737443283025359,0.23221025
AL391294.1,38128,AL391294.1,True,4,0.001805264876139595,1.6675314557284338,0.21920095
UBE2V1P9,38169,UBE2V1P9,True,5,0.0009918065898262142,1.3367044203998222,-0.2580796
KRT18P11,38176,KRT18P11,True,5,0.040783264048616714,2.061665326571646,0.769305
RPL7P55,38181,RPL7P55,True,5,0.005797198781861137,2.026986921279997,0.70186067
Z73417.1,38221,Z73417.1,True,5,0.00419068810520623,1.85465607648567,0.37936878
ARMCX3,38244,ARMCX3,True,4,0.5165899728272837,2.060994888670944,0.7713249
GPRASP1,38263,GPRASP1,True,3,0.01877703212283623,2.026333885703964,0.6989511
BHLHB9,38268,BHLHB9,True,5,0.006874925087311271,1.8259459031954293,0.38306636
BEX1,38283,BEX1,True,13,1.0769213959912527,2.3271978073394357,1.468402
RIPPLY1,38336,RIPPLY1,True,4,0.017901237608287462,2.0570722781215967,0.74852645
CLDN2,38337,CLDN2,True,4,0.0034937303294660265,1.7149663809550109,0.29596198
PIH1D3,38342,PIH1D3,True,4,0.0012506949555454148,1.572577038728958,0.36775544
KRT18P49,38345,KRT18P49,True,5,0.01038303561087472,1.983254809574612,0.6446256
TSC22D3,38348,TSC22D3,True,5,0.2624631951006766,2.0704969838330474,0.9919733
RPL36P18,38417,RPL36P18,True,4,0.0014481820378765813,1.5549693881850957,0.04332481
PLS3,38422,PLS3,True,5,0.9392553892237582,2.1138833909074757,0.7606588
AC005000.1,38426,AC005000.1,True,3,0.01476065790854949,2.0132123789698877,0.68254876
LINC01285,38445,LINC01285,True,4,0.004290400463599231,1.7058408003985874,0.1656337
HNRNPA1P28,38451,HNRNPA1P28,True,4,0.005650282713574143,1.925082314533829,0.5415214
AL030996.1,38507,AL030996.1,True,4,0.0018240018875578074,1.5263441132252356,-0.09679031
AL135784.1,38571,AL135784.1,True,4,0.007760144163418731,1.7388570458181176,0.21071216
STK26,38579,STK26,True,5,1.0617335678911781,2.1068751913312567,0.4969469
GPC3,38590,GPC3,True,18,1.1665868148081173,2.653786777927265,2.7735999
MIR503HG,38603,MIR503HG,True,10,0.29854476978017636,2.275134283009502,1.9544766
LINC00629,38605,LINC00629,True,4,0.008886430728239709,2.0351435049740334,0.7300344
NCLP2,38621,NCLP2,True,4,0.0011026412767077111,1.3357313574151402,-0.42105296
FHL1,38639,FHL1,True,5,0.3565552011676431,2.0914223946078367,1.1262956
Z96074.1,38660,Z96074.1,True,4,0.005607285894322771,1.9764280721256333,0.6237566
CDR1,38676,CDR1,True,4,0.005035129213463456,1.8109823382980663,0.33358234
SPANXB1,38678,SPANXB1,True,4,0.0028903236784210275,1.559503000516469,0.2242342
SLITRK2,38696,SLITRK2,True,4,0.02054622589716008,1.7060252349958007,0.44806337
MAGEA11,38717,MAGEA11,True,5,0.010833594376586186,1.6889988411690195,0.4113841
KRT18P10,38854,KRT18P10,True,3,0.039613626389980394,2.0364907534992347,0.7202876
PABPC1P5,38866,PABPC1P5,True,4,0.0015966146192819032,1.457856505273589,-0.21446554
USP9Y,38873,USP9Y,True,4,0.0013777570792615492,1.3862895973812548,-0.07056349
EIF1AY,38893,EIF1AY,True,4,0.002296041835558575,1.7359379290435022,0.22689636
MT-TF,38905,MT-TF,True,8,0.3925323821772143,2.1144739505172567,1.2479583
MT-RNR1,38906,MT-RNR1,True,18,3.2638729324969935,3.216256809654607,2.7504814
MT-TV,38907,MT-TV,True,12,0.3815654380588776,2.326280143986005,2.552423
MT-CO1,38916,MT-CO1,True,6,4.0594714901816715,2.8759963148269336,0.8870413
MT-CO2,38918,MT-CO2,True,5,3.7073044536936797,2.833003516076117,0.74427325
MT-CO3,38921,MT-CO3,True,6,3.5038323032419223,2.7004881854516034,0.7811506
MT-ND4L,38925,MT-ND4L,True,9,3.149464979429097,2.8768836986745256,1.2097886
MT-ND4,38926,MT-ND4,True,10,3.8333636840361827,2.9059101009334505,1.1520321
MT-TS2,38928,MT-TS2,True,19,0.7988574369506406,2.5490580307384985,3.4409506
MT-ND5,38930,MT-ND5,True,8,3.830689078998198,2.8688341740541135,0.9999424
MT-CYB,38932,MT-CYB,True,8,3.5275080836600305,2.7872064851292797,1.0381684
MT-TP,38934,MT-TP,True,11,0.610290897670167,2.2120190110487923,1.7368387
AL592183.1,38937,AL592183.1,True,4,0.017113162665950723,1.843792699530433,0.4151652
AC007325.4,38942,AC007325.4,True,6,0.028012276435527454,2.053761125199594,0.74107814
